,level,level_weeks,reg_weeks,kick_in,mae
15391,2.5,43,280,0.5,10.631662237833607
15392,2.0,130,286,1.0,10.631662241870304
15393,2.75,30,99,0.75,10.63166237091904
15394,2.5,14,267,0.5,10.631662397628986
15395,2.5,12,194,0.75,10.631662418982108
15396,2.0,12,267,1.0,10.631662456739464
15397,2.0,47,295,1.0,10.631662470777291
15398,2.5,31,259,1.0,10.631662491192316
15399,2.0,155,276,1.0,10.631662540933302
15400,2.75,46,99,0.75,10.631662698510231
15401,2.75,61,101,0.75,10.631662723633688
15402,2.5,34,114,1.0,10.63166277230364
15403,2.0,40,299,1.0,10.631662785272836
15404,2.0,27,299,1.0,10.63166283231624
15405,2.5,39,292,0.5,10.631662849908066
15406,2.25,63,275,0.75,10.631662865643914
15407,2.25,20,243,1.0,10.631662997175995
15408,2.25,17,210,1.0,10.63166302413888
15409,2.5,41,295,0.5,10.631663038482492
15410,2.0,51,294,1.0,10.63166306730788
15411,2.25,82,276,1.0,10.631663102265366
15412,2.5,35,271,0.5,10.631663122360417
15413,2.5,21,248,0.75,10.631663131543496
15414,2.25,41,265,0.75,10.631663132841352
15415,2.25,53,253,1.0,10.631663220625242
15416,2.5,47,266,0.75,10.631663266198387
15417,2.25,62,257,1.0,10.631663275278498
15418,2.75,24,114,1.0,10.631663344247547
15419,2.0,149,281,1.0,10.63166337322635
15420,2.25,73,288,0.75,10.631663427110048
15421,2.0,95,290,1.0,10.63166360627162
15422,2.0,117,271,1.0,10.631663645946274
15423,2.0,151,274,1.0,10.63166364759653
15424,2.75,45,103,0.5,10.631663727698124
15425,2.5,40,277,0.5,10.631663730242837
15426,2.5,32,122,1.0,10.63166377315336
15427,2.75,16,254,0.75,10.631663796689582
15428,2.0,122,287,1.0,10.631663842769116
15429,2.0,153,280,1.0,10.631663843882729
15430,2.75,19,187,1.0,10.631663886175373
15431,2.25,14,256,0.75,10.63166394615617
15432,2.0,72,292,1.0,10.63166395221925
15433,2.5,11,191,0.75,10.631663960315416
15434,2.75,33,117,0.75,10.631664009940938
15435,2.0,85,291,1.0,10.631664028138074
15436,2.0,134,272,1.0,10.631664033224396
15437,2.0,12,299,0.75,10.631664049542003
15438,2.5,44,101,1.0,10.63166406282563
15439,2.5,52,285,0.75,10.631664178220074
15440,2.75,12,182,1.0,10.63166419574023
15441,2.0,12,285,0.75,10.631664199053157
15442,2.0,156,279,1.0,10.631664199215503
15443,2.75,44,104,0.5,10.631664238116922
15444,2.0,96,270,1.0,10.631664250042308
15445,2.5,53,103,0.75,10.63166426720308
15446,2.25,58,255,1.0,10.631664305004469
15447,2.0,25,295,1.0,10.631664320813265
15448,2.25,198,90,0.75,10.631664331673685
15449,2.25,198,90,1.0,10.631664331673685
15450,2.25,198,90,0.5,10.631664331673685
15451,2.75,11,122,0.5,10.631664339577716
15452,2.25,17,257,0.75,10.631664395351786
15453,2.5,41,278,0.5,10.631664452313808
15454,2.25,73,296,0.75,10.631664514940116
15455,2.25,46,286,1.0,10.631664523491478
15456,2.0,145,273,1.0,10.631664569948976
15457,2.75,17,278,0.75,10.631664617315732
15458,2.5,17,268,0.5,10.63166463726922
15459,2.5,27,187,1.0,10.631664670902104
15460,2.0,41,299,1.0,10.631664683693774
15461,2.25,15,103,1.0,10.631664747060912
15462,2.0,156,278,1.0,10.631664790792763
15463,2.0,156,277,1.0,10.631664797731156
15464,2.0,114,288,1.0,10.631664816201257
15465,2.25,72,290,0.75,10.63166482150367
15466,2.75,46,102,0.5,10.631665053344802
15467,2.75,38,105,0.5,10.631665074746024
15468,2.5,45,264,0.75,10.63166507594098
15469,2.0,146,283,1.0,10.63166508008528
15470,2.0,48,295,1.0,10.631665086538746
15471,2.0,62,293,1.0,10.631665104180705
15472,2.5,21,268,0.5,10.631665133886557
15473,2.0,105,289,1.0,10.631665134911264
15474,2.75,20,262,0.75,10.631665138931174
15475,2.0,149,282,1.0,10.631665182953697
15476,2.0,154,275,1.0,10.631665191008754
15477,2.5,13,131,0.75,10.631665210066693
15478,2.5,20,268,0.5,10.63166522680755
15479,2.25,86,273,1.0,10.631665278601693
15480,2.5,28,200,1.0,10.631665289845378
15481,2.5,45,295,0.75,10.63166530312858
15482,2.0,137,285,1.0,10.631665306524374
15483,2.25,22,204,1.0,10.631665422157075
15484,2.25,74,299,0.75,10.631665510811548
15485,2.25,73,262,1.0,10.631665520681883
15486,2.0,142,284,1.0,10.631665560171516
15487,2.0,12,287,0.75,10.6316655686341
15488,2.5,50,102,0.75,10.63166561106366
15489,2.75,37,106,1.0,10.631665667943082
15490,2.0,55,268,1.0,10.631665784606788
15491,2.0,131,286,1.0,10.631665787318992
15492,2.5,43,109,0.75,10.63166579694659
15493,2.25,25,289,1.0,10.631665874269276
15494,2.25,67,260,1.0,10.631665888348245
15495,2.5,41,107,1.0,10.631665913555564
15496,2.0,34,267,1.0,10.63166593260882
15497,2.0,52,294,1.0,10.631665966750862
15498,2.5,44,281,0.5,10.631665996614386
15499,2.5,39,276,0.5,10.631666055268374
15500,2.75,11,121,0.5,10.631666068417465
15501,2.0,11,298,0.75,10.63166611831178
15502,2.5,13,246,1.0,10.63166619286794
15503,2.5,11,132,0.75,10.631666256342582
15504,2.0,156,276,1.0,10.631666266720211
15505,2.5,19,268,0.5,10.63166630404274
15506,2.75,26,122,1.0,10.6316663148989
15507,2.5,18,268,0.5,10.63166633179406
15508,2.0,26,299,1.0,10.631666364790208
15509,2.5,47,290,0.75,10.63166639573604
15510,2.5,38,274,0.5,10.631666401325266
15511,2.5,27,205,1.0,10.631666509808438
15512,2.25,49,268,0.75,10.63166653434098
15513,2.5,24,122,0.75,10.63166667893883
15514,2.0,76,269,1.0,10.631666689986517
15515,2.5,25,185,1.0,10.631666692551947
15516,2.5,10,263,0.5,10.631666706078065
15517,2.0,42,299,1.0,10.631666712502277
15518,2.75,31,119,1.0,10.631666749827142
15519,2.75,20,273,0.75,10.63166675813828
15520,2.25,68,281,1.0,10.631666906903488
15521,2.0,150,281,1.0,10.631666930782057
15522,2.75,58,106,0.75,10.631667044189737
15523,2.75,21,268,0.75,10.631667050142452
15524,2.25,22,203,1.0,10.631667087293982
15525,2.25,24,119,1.0,10.631667163827538
15526,2.5,27,112,1.0,10.631667167846931
15527,2.25,84,271,1.0,10.631667170297618
15528,2.25,13,213,1.0,10.631667189276014
15529,2.0,154,280,1.0,10.631667329980422
15530,2.5,37,272,0.5,10.63166742214874
15531,2.0,118,271,1.0,10.631667434429026
15532,2.5,30,269,0.5,10.631667438123175
15533,2.0,152,274,1.0,10.631667442053148
15534,2.5,22,268,0.5,10.631667476788872
15535,2.0,123,287,1.0,10.631667500274231
15536,2.75,24,121,0.5,10.631667532099556
15537,2.25,21,208,1.0,10.63166757591174
15538,2.25,199,98,1.0,10.631667597012628
15539,2.25,199,98,0.5,10.631667597012628
15540,2.25,199,98,0.75,10.631667597012628
15541,2.25,13,237,1.0,10.63166759816668
15542,2.0,157,279,1.0,10.63166762657285
15543,2.0,73,292,1.0,10.631667628410844
15544,2.75,31,118,0.75,10.631667706636344
15545,2.0,96,290,1.0,10.631667763315722
15546,2.25,47,251,1.0,10.631667777723298
15547,2.0,49,295,1.0,10.631667781573713
15548,2.5,38,273,0.5,10.631667796479936
15549,2.0,135,272,1.0,10.631667841878722
15550,2.0,23,294,1.0,10.63166793257637
15551,2.25,54,270,0.75,10.63166795694395
15552,2.25,74,287,0.75,10.63166800734716
15553,2.75,33,105,0.5,10.631668011209936
15554,2.25,78,268,1.0,10.631668060825616
15555,2.25,19,104,1.0,10.631668063983486
15556,2.75,47,99,0.75,10.631668069121238
15557,2.5,45,284,0.5,10.631668188259148
15558,2.25,17,242,1.0,10.63166819370821
15559,2.0,146,273,1.0,10.631668211886888
15560,2.75,24,100,0.75,10.631668229694748
15561,2.0,86,291,1.0,10.631668282900137
15562,2.25,37,248,1.0,10.631668336962932
15563,2.0,147,283,1.0,10.631668357761646
15564,2.25,69,279,0.75,10.631668447639315
15565,2.75,56,100,0.75,10.63166845087359
15566,2.25,80,277,1.0,10.631668466613512
15567,2.0,97,270,1.0,10.631668485737768
15568,2.0,157,278,1.0,10.631668499411484
15569,2.0,157,277,1.0,10.631668500558424
15570,2.25,12,255,0.75,10.63166854101119
15571,2.5,52,105,0.75,10.631668558563032
15572,2.5,42,296,0.5,10.631668567872705
15573,2.0,115,288,1.0,10.63166858747722
15574,2.0,63,293,1.0,10.631668589928047
15575,2.75,30,103,0.5,10.631668601856736
15576,2.0,150,282,1.0,10.631668647666228
15577,2.0,138,285,1.0,10.631668724525897
15578,2.75,38,101,1.0,10.631668786975553
15579,2.25,45,266,0.75,10.631668813415246
15580,2.0,43,299,1.0,10.631668854922598
15581,2.5,46,291,0.75,10.63166887087684
15582,2.0,143,284,1.0,10.63166890012386
15583,2.0,53,294,1.0,10.631668911584423
15584,2.5,51,271,0.75,10.63166891796643
15585,2.0,155,275,1.0,10.631668920903254
15586,2.5,15,131,1.0,10.631668957517366
15587,2.5,23,268,0.5,10.631668970868605
15588,2.0,35,298,1.0,10.631669025899765
15589,2.25,21,200,1.0,10.631669061002013
15590,2.0,34,298,1.0,10.631669067554984
15591,2.0,106,289,1.0,10.631669141113422
15592,2.5,10,196,0.75,10.631669187724135
15593,2.25,73,289,0.75,10.631669229018229
15594,2.5,46,108,0.75,10.631669260715125
15595,2.25,76,266,1.0,10.631669293547844
15596,2.0,132,286,1.0,10.6316692940638
15597,2.0,36,298,1.0,10.63166929918289
15598,2.25,22,201,1.0,10.63166940169828
15599,2.5,45,298,0.75,10.631669434661282
15600,2.5,44,101,0.75,10.631669455524223
15601,2.5,15,267,0.5,10.63166946303364
15602,2.0,33,298,1.0,10.631669463340476
15603,2.25,72,282,0.75,10.63166950017814
15604,2.25,74,298,0.75,10.631669572223553
15605,2.25,84,275,1.0,10.631669580158356
15606,2.5,37,111,0.75,10.631669686187118
15607,2.25,76,265,1.0,10.63166979786132
15608,2.0,37,298,1.0,10.631669852466906
15609,2.75,19,126,1.0,10.631669879947932
15610,2.5,33,270,0.5,10.631669889191963
15611,2.5,31,260,1.0,10.631669956851104
15612,2.0,157,276,1.0,10.631669957236328
15613,2.75,19,194,1.0,10.631669964809928
15614,2.5,40,294,0.5,10.631669982624604
15615,2.5,31,109,1.0,10.631670101692674
15616,2.25,65,259,1.0,10.631670162375844
15617,2.5,12,192,0.75,10.631670212351183
15618,2.25,14,240,1.0,10.631670221881503
15619,2.5,27,268,1.0,10.631670243433764
15620,2.0,32,298,1.0,10.631670257270216
15621,2.0,151,281,1.0,10.631670452994742
15622,2.25,34,247,1.0,10.63167047314348
15623,2.75,21,125,1.0,10.631670512292624
15624,2.0,50,295,1.0,10.63167054613907
15625,2.75,49,109,0.75,10.631670561333337
15626,2.0,38,298,1.0,10.631670654573028
15627,2.5,52,276,0.75,10.631670732261924
15628,2.0,25,299,1.0,10.631670777152255
15629,2.0,155,280,1.0,10.631670782078888
15630,2.25,72,294,0.75,10.631670783582983
15631,2.75,63,103,0.75,10.63167081598434
15632,2.75,15,183,1.0,10.631670830837932
15633,2.25,20,258,0.75,10.631670875037791
15634,2.0,56,268,1.0,10.631670946229082
15635,2.0,24,295,1.0,10.6316709807203
15636,2.0,44,299,1.0,10.631671095975449
15637,2.0,158,279,1.0,10.631671097647803
15638,2.0,124,287,1.0,10.631671116845284
15639,2.0,35,267,1.0,10.6316711537086
15640,2.0,119,271,1.0,10.6316711789802
15641,2.0,153,274,1.0,10.63167119990318
15642,2.25,66,277,0.75,10.631671232504548
15643,2.0,74,292,1.0,10.631671270570637
15644,2.0,77,269,1.0,10.631671385263465
15645,2.0,31,298,1.0,10.631671498830682
15646,2.25,38,263,0.75,10.631671506781226
15647,2.5,44,106,1.0,10.6316716004941
15648,2.0,148,283,1.0,10.63167160192109
15649,2.75,47,102,0.5,10.63167160712474
15650,2.0,136,272,1.0,10.63167161028863
15651,2.0,39,298,1.0,10.631671677647612
15652,2.25,61,283,1.0,10.63167168686227
15653,2.5,11,265,0.5,10.631671775129384
15654,2.75,46,103,0.5,10.63167186967127
15655,2.0,97,290,1.0,10.631671871784087
15656,2.0,54,294,1.0,10.631671895192415
15657,2.75,45,104,0.5,10.631672013902897
15658,2.25,86,272,1.0,10.631672030742845
15659,2.0,64,293,1.0,10.631672062966848
15660,2.0,147,273,1.0,10.631672082243018
15661,2.0,139,285,1.0,10.631672106208873
15662,2.5,45,283,0.5,10.631672129553657
15663,2.0,151,282,1.0,10.63167216420844
15664,2.0,158,277,1.0,10.63167216842174
15665,2.0,158,278,1.0,10.63167217294272
15666,2.0,144,284,1.0,10.631672205290927
15667,2.25,77,267,1.0,10.631672259512555
15668,2.5,50,287,0.75,10.631672296842666
15669,2.75,62,104,0.75,10.631672335914793
15670,2.0,116,288,1.0,10.631672367692843
15671,2.25,22,207,1.0,10.631672430202933
15672,2.5,45,294,0.75,10.631672455327651
15673,2.0,87,291,1.0,10.631672490387162
15674,2.5,33,254,0.75,10.631672526491188
15675,2.75,16,282,0.75,10.631672593204158
15676,2.25,31,261,0.75,10.631672596658449
15677,2.0,156,275,1.0,10.631672615335402
15678,2.5,24,184,1.0,10.631672642338936
15679,2.0,98,270,1.0,10.63167266787134
15680,2.5,32,115,0.75,10.631672704772171
15681,2.25,52,285,1.0,10.63167272680354
15682,2.0,133,286,1.0,10.63167276271767
15683,2.75,30,119,0.75,10.63167277091499
15684,2.25,22,202,1.0,10.631672839002904
15685,2.0,40,298,1.0,10.631672896782556
15686,2.5,52,106,0.75,10.631672984625189
15687,2.0,107,289,1.0,10.631673100361247
15688,2.5,43,297,0.5,10.631673130467227
15689,2.75,21,269,0.75,10.631673226095138
15690,2.0,30,298,1.0,10.63167324372689
15691,2.75,18,257,0.75,10.63167327689842
15692,2.25,11,236,1.0,10.631673321744382
15693,2.5,44,286,0.5,10.631673323173969
15694,2.0,51,295,1.0,10.631673371361382
15695,2.0,45,299,1.0,10.631673422276146
15696,2.25,80,269,1.0,10.631673434518074
15697,2.5,32,117,0.75,10.631673533516436
15698,2.75,20,192,1.0,10.631673545409967
15699,2.5,51,107,0.75,10.631673591202931
15700,2.0,158,276,1.0,10.6316736129663
15701,2.25,74,284,0.75,10.63167372746073
15702,2.5,16,212,1.0,10.631673766923818
15703,2.75,45,110,0.75,10.631673873540086
15704,2.5,40,290,0.5,10.631673918284562
15705,2.75,11,126,0.75,10.631673927245814
15706,2.0,152,281,1.0,10.631673940377082
15707,2.5,18,110,1.0,10.631674043509603
15708,2.0,10,284,0.75,10.63167407563684
15709,2.5,31,269,0.5,10.631674171205312
15710,2.0,156,280,1.0,10.631674200662962
15711,2.25,17,120,0.75,10.63167421636672
15712,2.25,64,276,0.75,10.631674220656413
15713,2.5,31,118,0.75,10.631674281224438
15714,2.0,41,298,1.0,10.63167428968251
15715,2.25,78,278,1.0,10.631674294933523
15716,2.5,16,100,1.0,10.631674351566778
15717,2.25,18,192,1.0,10.631674457999084
15718,2.5,21,111,1.0,10.631674536927076
15719,2.25,12,129,1.0,10.631674634589912
15720,2.25,65,282,1.0,10.631674636334848
15721,2.0,125,287,1.0,10.631674693137986
15722,2.5,24,268,0.5,10.63167470036736
15723,2.5,53,280,0.75,10.631674702037646
15724,2.25,64,258,1.0,10.631674720219626
15725,2.25,71,281,0.75,10.631674720605448
15726,2.0,159,279,1.0,10.631674751245791
15727,2.75,10,249,0.75,10.631674778749016
15728,2.75,48,99,0.75,10.631674786491674
15729,2.0,149,283,1.0,10.631674813066564
15730,2.25,82,270,1.0,10.631674820009556
15731,2.0,75,292,1.0,10.631674878457533
15732,2.0,120,271,1.0,10.631674880329562
15733,2.25,198,91,1.0,10.631674895087327
15734,2.25,198,91,0.75,10.631674895087327
15735,2.25,198,91,0.5,10.631674895087327
15736,2.0,55,294,1.0,10.631674911537914
15737,2.0,154,274,1.0,10.631674921658725
15738,2.25,27,260,0.75,10.631675008879927
15739,2.25,39,264,0.75,10.631675088827498
15740,2.25,76,279,1.0,10.631675121395324
15741,2.5,40,259,0.75,10.63167512394787
15742,2.75,35,115,0.75,10.631675157823375
15743,2.5,46,265,0.75,10.63167518089224
15744,2.75,35,116,0.75,10.631675220094856
15745,2.25,57,271,0.75,10.631675278667627
15746,2.5,41,289,0.5,10.631675292098548
15747,2.5,36,115,1.0,10.631675307394518
15748,2.25,14,188,1.0,10.63167533352494
15749,2.0,137,272,1.0,10.631675339068355
15750,2.5,49,104,1.0,10.631675348641496
15751,2.5,22,111,1.0,10.631675386897244
15752,2.5,18,211,1.0,10.63167538797969
15753,2.25,56,254,1.0,10.63167543788293
15754,2.5,10,189,0.75,10.631675449146622
15755,2.0,140,285,1.0,10.631675452136836
15756,2.0,145,284,1.0,10.63167547620359
15757,2.0,65,293,1.0,10.631675521399387
15758,2.0,29,298,1.0,10.631675554738642
15759,2.5,19,110,1.0,10.631675570832314
15760,2.5,16,267,0.5,10.631675621361454
15761,2.0,152,282,1.0,10.631675645938111
15762,2.25,40,249,1.0,10.6316756543376
15763,2.5,18,111,1.0,10.631675793401426
15764,2.0,159,277,1.0,10.631675801800805
15765,2.0,159,278,1.0,10.631675811869131
15766,2.0,46,299,1.0,10.63167582185736
15767,2.0,42,298,1.0,10.631675836372755
15768,2.75,39,105,0.5,10.631675865660815
15769,2.25,72,291,0.75,10.6316758748777
15770,2.5,36,256,0.75,10.631675893236944
15771,2.0,148,273,1.0,10.631675914334958
15772,2.0,98,290,1.0,10.63167593237687
15773,2.25,74,297,0.75,10.63167599223599
15774,2.5,20,111,1.0,10.631676002957049
15775,2.0,78,269,1.0,10.631676018055083
15776,2.0,57,268,1.0,10.6316760438624
15777,2.25,74,283,0.75,10.631676145095016
15778,2.5,12,264,0.5,10.63167614583964
15779,2.0,117,288,1.0,10.6316761487033
15780,2.5,45,282,0.5,10.631676159750086
15781,2.5,19,111,1.0,10.631676164669038
15782,2.0,24,299,1.0,10.6316761894266
15783,2.0,134,286,1.0,10.631676193881102
15784,2.0,17,293,1.0,10.63167619946076
15785,2.5,20,110,1.0,10.63167622290431
15786,2.25,76,264,1.0,10.631676246871685
15787,2.75,53,108,0.75,10.631676249078014
15788,2.0,52,295,1.0,10.631676249158383
15789,2.75,30,102,0.5,10.63167626072438
15790,2.0,157,275,1.0,10.631676274794424
15791,2.25,18,198,1.0,10.631676294969369
15792,2.0,36,267,1.0,10.631676299371607
15793,2.25,86,274,1.0,10.63167634621644
15794,2.25,75,286,0.75,10.631676478483046
15795,2.25,35,262,0.75,10.63167664819002
15796,2.0,88,291,1.0,10.631676651072874
15797,2.75,40,102,1.0,10.631676680033706
15798,2.25,75,285,0.75,10.631676734528275
15799,2.0,99,270,1.0,10.631676797371249
15800,2.25,17,194,1.0,10.63167681795614
15801,2.25,68,278,0.75,10.631676832824915
15802,2.25,73,295,0.75,10.63167683286316
15803,2.5,17,110,1.0,10.631676840127389
15804,2.5,30,113,1.0,10.631676866953413
15805,2.5,36,271,0.5,10.631676891596538
15806,2.25,72,293,0.75,10.631676911491429
15807,2.5,40,291,0.5,10.631676998077998
15808,2.0,108,289,1.0,10.63167701340158
15809,2.5,43,287,0.5,10.63167706730604
15810,2.5,49,268,0.75,10.631677093620034
15811,2.25,57,284,1.0,10.6316771507787
15812,2.75,21,267,0.75,10.631677168858468
15813,2.25,11,215,1.0,10.631677177606765
15814,2.0,159,276,1.0,10.631677234386268
15815,2.75,32,105,0.5,10.631677333508533
15816,2.5,30,120,0.75,10.63167733970726
15817,2.0,153,281,1.0,10.631677393432144
15818,2.25,27,245,1.0,10.631677425654136
15819,2.5,41,260,0.75,10.631677516479856
15820,2.0,43,298,1.0,10.6316775189424
15821,2.0,157,280,1.0,10.631677586208548
15822,2.5,21,110,1.0,10.631677606324867
15823,2.0,22,294,1.0,10.63167763959638
15824,2.5,38,100,1.0,10.63167764334322
15825,2.5,53,104,0.75,10.631677656225948
15826,2.5,20,210,1.0,10.631677939260536
15827,2.0,56,294,1.0,10.631677955113076
15828,2.0,150,283,1.0,10.631677991691213
15829,2.25,70,280,0.75,10.63167811502357
15830,2.5,42,288,0.5,10.63167812481057
15831,2.5,28,267,1.0,10.63167816862506
15832,2.25,49,267,0.75,10.63167816919422
15833,2.75,18,123,0.5,10.631678203442087
15834,2.0,126,287,1.0,10.631678229794908
15835,2.0,47,299,1.0,10.631678284013182
15836,2.0,160,279,1.0,10.631678370457486
15837,2.75,48,102,0.5,10.63167837274716
15838,2.25,61,256,1.0,10.631678410068936
15839,2.0,76,292,1.0,10.631678451890116
15840,2.75,19,274,0.75,10.631678472111824
15841,2.0,28,298,1.0,10.631678502703584
15842,2.75,47,103,0.5,10.63167852223923
15843,2.0,121,271,1.0,10.631678539191688
15844,2.5,52,275,0.75,10.631678576002
15845,2.0,155,274,1.0,10.631678607822728
15846,2.75,60,105,0.75,10.63167864744322
15847,2.0,146,284,1.0,10.631678713382184
15848,2.75,36,114,0.75,10.631678721533367
15849,2.0,141,285,1.0,10.631678762862
15850,2.75,17,279,0.75,10.631678765511287
15851,2.75,17,281,0.75,10.631678834688058
15852,2.75,62,101,0.75,10.631678922404054
15853,2.75,46,104,0.5,10.63167892470099
15854,2.75,24,108,1.0,10.631678933170967
15855,2.0,66,293,1.0,10.63167896351468
15856,2.5,43,279,0.5,10.631678996230963
15857,2.0,138,272,1.0,10.631679028820232
15858,2.75,38,113,0.75,10.631679039993935
15859,2.75,63,102,0.75,10.631679047882646
15860,2.0,153,282,1.0,10.631679093358825
15861,2.75,41,112,0.75,10.63167915362495
15862,2.25,198,87,0.75,10.63167916160258
15863,2.25,198,87,0.5,10.63167916160258
15864,2.25,198,87,1.0,10.63167916160258
15865,2.0,53,295,1.0,10.631679172167916
15866,2.25,73,280,1.0,10.63167928293024
15867,2.25,75,263,1.0,10.63167928427973
15868,2.0,44,298,1.0,10.631679321318332
15869,2.25,72,292,0.75,10.631679356877813
15870,2.0,160,277,1.0,10.631679401166908
15871,2.0,160,278,1.0,10.631679416664891
15872,2.5,17,267,0.5,10.631679454528618
15873,2.75,41,105,1.0,10.631679476289628
15874,2.5,28,203,1.0,10.63167949163478
15875,2.5,24,101,0.75,10.631679535792156
15876,2.0,135,286,1.0,10.631679588142465
15877,2.25,52,269,0.75,10.631679661815207
15878,2.0,149,273,1.0,10.631679708710314
15879,2.5,40,293,0.5,10.63167973278846
15880,2.25,58,272,0.75,10.63167974477988
15881,2.5,27,198,1.0,10.631679759002356
15882,2.5,39,275,0.5,10.631679775193644
15883,2.5,45,263,0.75,10.631679781454594
15884,2.25,60,273,0.75,10.631679818301617
15885,2.5,34,270,0.5,10.631679835310676
15886,2.0,118,288,1.0,10.631679886495602
15887,2.0,158,275,1.0,10.63167989976093
15888,2.25,44,250,1.0,10.63167990866561
15889,2.5,25,250,0.75,10.631679925684168
15890,2.25,197,70,0.5,10.631679938385831
15891,2.25,197,70,0.75,10.631679938385831
15892,2.25,197,70,1.0,10.631679938385831
15893,2.0,99,290,1.0,10.631679945786995
15894,2.75,33,107,1.0,10.63167994743309
